;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;;
ENSRNOG00000048509;Ubxn6;1406.839017;0.950044418;-0.073933128;0.125717275;-0.588090446;0.556471585;0.999879841;UBX domain protein 6;;;;;
ENSRNOG00000048522;Avpr1b;9.071295568;0.999029505;-0.001400808;0.470560564;-0.002976893;0.997624787;0.999879841;arginine vasopressin receptor 1B;;;;;
ENSRNOG00000048562;NA;236.9474062;0.878769386;-0.186443484;0.119235258;-1.563660678;0.117897277;0.999879841;NA;;;;;
ENSRNOG00000048567;Ankmy1;434.149056;1.130760064;0.177292836;0.103280799;1.716609849;0.086050482;0.999879841;ankyrin repeat and MYND domain containing 1;;;;;
ENSRNOG00000048577;Zfp955a;704.5894434;0.82740147;-0.273340575;0.199943795;-1.36708706;0.171598019;0.999879841;zinc finger protein 955A;;;;;
ENSRNOG00000048580;Trip6;147.878476;1.041226337;0.058283709;0.244063036;0.238805968;0.811256042;0.999879841;thyroid hormone receptor interactor 6;;;;;
ENSRNOG00000048601;LOC120101547;0.546604332;4.44012031;2.150598768;2.12367169;1.012679492;0.311213277;0.999879841;fatty acid-binding protein 5-like;;;;;
ENSRNOG00000048606;Vma21;3195.029533;0.946209117;-0.079769033;0.127437287;-0.625947356;0.531349472;0.999879841;vacuolar ATPase assembly factor VMA21;;;;;
ENSRNOG00000048617;Ensa;9973.151051;0.961579793;-0.056521516;0.078469371;-0.720300353;0.471340088;0.999879841;endosulfine alpha;;;;;
ENSRNOG00000048622;Sin3b;4701.893573;1.04558144;0.064305437;0.106813714;0.602033528;0.547151819;0.999879841;SIN3 transcription regulator family member B;;;;;
ENSRNOG00000048636;Il2rb;4.006879957;0.616092063;-0.698782144;0.632159601;-1.105388802;0.268991154;0.999879841;interleukin 2 receptor subunit beta;;;;;
ENSRNOG00000048651;Nrtn;9.531276127;0.365785987;-1.450928285;0.59364681;-2.444093459;0.014521664;0.999879841;neurturin;;;;;
ENSRNOG00000048659;SPATA45;9.669237786;0.908304759;-0.138751656;0.390662106;-0.355170501;0.722461863;0.999879841;spermatogenesis associated 45;;;;;
ENSRNOG00000048660;Haspin;51.9860755;0.749971762;-0.415091818;0.267004822;-1.554622925;0.120035901;0.999879841;histone H3 associated protein kinase;;;;;
ENSRNOG00000048663;NA;0.579149946;3.653567215;1.869305749;2.836580459;0.658999727;0.509895944;0.999879841;NA;;;;;
ENSRNOG00000048676;Pip5kl1;140.352964;0.883466371;-0.178752875;0.223835179;-0.798591518;0.424527307;0.999879841;phosphatidylinositol-4-phosphate 5-kinase-like 1;;;;;
ENSRNOG00000048682;Zwint;93904.12036;1.004081947;0.005877017;0.145084073;0.040507667;0.967688394;0.999879841;ZW10 interacting kinetochore protein;;;;;
ENSRNOG00000048686;LOC685668;2784.02853;1.001887769;0.002720908;0.15084257;0.018038065;0.985608487;0.999879841;hypothetical protein LOC685668;;;;;
ENSRNOG00000048688;Dkk1;4.626306859;1.149749295;0.201319313;0.633534542;0.317771644;0.750658162;0.999879841;dickkopf WNT signaling pathway inhibitor 1;;;;;
ENSRNOG00000048698;LOC683961;124.7311078;0.965457567;-0.050715243;0.212696232;-0.238439779;0.811540018;0.999879841;similar to ribosomal protein S13;;;;;
ENSRNOG00000048699;Vps37d;521.3068706;1.090060131;0.124407721;0.132125319;0.941588803;0.346403204;0.999879841;VPS37D subunit of ESCRT-I;;;;;
ENSRNOG00000048701;Rpl38-ps9;528.8183727;1.002243831;0.003233538;0.169231367;0.019107201;0.984755587;0.999879841;ribosomal protein L38; pseudogene 9;;;;
ENSRNOG00000048703;Alkal1;2.459115469;1.236359846;0.306098705;0.914525536;0.334707663;0.73784562;0.999879841;ALK and LTK ligand 1;;;;;
ENSRNOG00000048704;NA;14.70237054;0.973336755;-0.038989061;0.34335247;-0.113554042;0.909591321;0.999879841;NA;;;;;
ENSRNOG00000048706;Nox1;10.90366128;1.252365348;0.324655496;0.465569332;0.697330073;0.485596252;0.999879841;NADPH oxidase 1;;;;;
ENSRNOG00000048708;Exosc1;1116.403323;1.124883892;0.169776098;0.074170656;2.288992792;0.022079771;0.999879841;exosome component 1;;;;;
ENSRNOG00000048712;Ccdc137;548.4548028;1.03954953;0.055958498;0.069963833;0.799820358;0.423814886;0.999879841;coiled-coil domain containing 137;;;;;
ENSRNOG00000048718;Ccdc71;1163.426358;0.943795635;-0.083453595;0.104192064;-0.800959224;0.423155252;0.999879841;coiled-coil domain containing 71;;;;;
ENSRNOG00000048719;Dtnbp1;1178.052553;0.987770603;-0.017752062;0.07411453;-0.239522023;0.810700822;0.999879841;dystrobrevin binding protein 1;;;;;
ENSRNOG00000048723;Pros1;422.95837;0.843579675;-0.245403759;0.140199285;-1.750392373;0.080050631;0.999879841;protein S;;;;;
ENSRNOG00000048725;Lsm2;214.7510864;0.904128953;-0.145399541;0.106056696;-1.370960499;0.17038727;0.999879841;LSM2 homolog; U6 small nuclear RNA and mRNA degradation associated;;;;
ENSRNOG00000048726;Clec2d;20.23353378;0.983472031;-0.024044071;0.576146665;-0.041732552;0.966711903;0.999879841;C-type lectin domain family 2; member D;;;;
ENSRNOG00000048736;Mllt1;2821.798803;1.002733083;0.003937627;0.15742766;0.025012293;0.980045159;0.999879841;MLLT1; super elongation complex subunit;;;;
ENSRNOG00000048738;Hdac6;2782.246782;0.993550049;-0.009335451;0.108991341;-0.085653141;0.931742153;0.999879841;histone deacetylase 6;;;;;
ENSRNOG00000048747;Cdk5rap3;1056.425523;0.957495209;-0.062662826;0.140315483;-0.446585255;0.655174544;0.999879841;CDK5 regulatory subunit associated protein 3;;;;;
ENSRNOG00000048751;Rtl1;6.994440636;0.814630489;-0.295782285;0.741681005;-0.398799865;0.690040677;0.999879841;retrotransposon-like 1;;;;;
ENSRNOG00000048758;NA;1.344025313;0.962061835;-0.055798471;1.250684917;-0.044614331;0.96441472;0.999879841;NA;;;;;
ENSRNOG00000048760;NA;1.921788114;2.310539477;1.208229739;0.934121851;1.293439113;0.19585923;0.999879841;NA;;;;;
ENSRNOG00000048769;Nek5;68.27424621;1.264090886;0.338100195;0.410383581;0.823863846;0.410016925;0.999879841;NIMA-related kinase 5;;;;;
ENSRNOG00000048782;Wnt7a;1007.200002;0.906795455;-0.141150934;0.126309449;-1.117500989;0.263780177;0.999879841;Wnt family member 7A;;;;;
ENSRNOG00000048795;Top2b;8046.535844;0.989945518;-0.014578966;0.109639523;-0.132971816;0.89421567;0.999879841;DNA topoisomerase II beta;;;;;
ENSRNOG00000048812;Gpx1;574.1847913;0.822655129;-0.28164034;0.133739235;-2.105891667;0.035213764;0.999879841;glutathione peroxidase 1;;;;;
ENSRNOG00000048817;Gspt2;1143.194116;1.041913439;0.059235425;0.180257704;0.328615221;0.742446542;0.999879841;G1 to S phase transition 2;;;;;
ENSRNOG00000048818;Catsperd;120.5623615;1.147498;0.19849164;0.176753495;1.122985659;0.261443585;0.999879841;cation channel sperm associated auxiliary subunit delta;;;;;
ENSRNOG00000048819;Rnf11l2;82.48132238;1.035291318;0.050036781;0.265873462;0.188197726;0.850721655;0.999879841;ring finger protein 11-like 2;;;;;
ENSRNOG00000048823;LOC688542;2.101819651;0.538029508;-0.894242795;1.124541305;-0.795206713;0.426493267;0.999879841;similar to carboxylesterase 5;;;;;
ENSRNOG00000048824;Ark2c;1343.547816;1.117218096;0.159910847;0.161408089;0.990723875;0.32182043;0.999879841;arkadia C-terminal like ring finger ubiquitin ligase 2C;;;;;
ENSRNOG00000048838;Gjc1;254.8482959;1.059673586;0.083619936;0.155027069;0.539389262;0.589618289;0.999879841;gap junction protein; gamma 1;;;;
ENSRNOG00000048843;Tsfm;518.3966111;0.988639434;-0.016483643;0.093229219;-0.176807689;0.859659449;0.999879841;Ts translation elongation factor; mitochondrial;;;;
ENSRNOG00000048847;Wdr17;1873.076549;1.075085409;0.104451278;0.121561735;0.859244715;0.390205519;0.999879841;WD repeat domain 17;;;;;
ENSRNOG00000048848;Ccdc9;2633.588982;1.014616826;0.020934991;0.112595878;0.18593035;0.852499381;0.999879841;coiled-coil domain containing 9;;;;;
ENSRNOG00000048849;Pdss1;968.1027191;1.183243229;0.242746666;0.136431994;1.779250303;0.075198735;0.999879841;decaprenyl diphosphate synthase subunit 1;;;;;
ENSRNOG00000048853;Slc25a41;0.835849032;4.52768514;2.178773635;2.018790458;1.079247044;0.280477613;0.999879841;solute carrier family 25; member 41;;;;
ENSRNOG00000048861;NA;8.391588995;1.105992753;0.145341932;0.419458134;0.346499258;0.728967542;0.999879841;NA;;;;;
ENSRNOG00000048870;St6galnac4;814.4747273;0.97495996;-0.036585124;0.14604876;-0.250499381;0.802201183;0.999879841;ST6 N-acetylgalactosaminide alpha-2;6-sialyltransferase 4;;;;
ENSRNOG00000048874;Gckr;23.16282407;1.084484574;0.117009532;0.297281356;0.393598623;0.693877398;0.999879841;glucokinase regulator;;;;;
ENSRNOG00000048881;RGD1561730;3.433960616;0.55644072;-0.845700095;0.793747296;-1.065452568;0.286671179;0.999879841;similar to cell surface receptor FDFACT;;;;;
ENSRNOG00000048891;Prr14l;3889.467853;1.047701381;0.067227575;0.064224384;1.046760909;0.295209864;0.999879841;proline rich 14-like;;;;;
ENSRNOG00000048898;Wasf3;10201.67659;0.998175523;-0.002634568;0.122139388;-0.021570172;0.982790827;0.999879841;WASP family member 3;;;;;
ENSRNOG00000048904;NA;0.438289232;0.450630135;-1.1499843;2.703547722;-0.425361199;0.670573387;0.999879841;NA;;;;;
ENSRNOG00000048914;Traf1;16.98316589;0.957144755;-0.063190966;0.347068578;-0.182070548;0.855527362;0.999879841;TNF receptor-associated factor 1;;;;;
ENSRNOG00000048915;Twf2;909.0136332;1.03107589;0.044150523;0.155838357;0.283309728;0.776939421;0.999879841;twinfilin actin-binding protein 2;;;;;
ENSRNOG00000048919;Iho1;20.29021227;1.447387683;0.5334514;0.285432663;1.86892206;0.061633659;0.999879841;interactor of HORMAD1 1;;;;;
ENSRNOG00000048924;Islr;117.9680945;0.616619545;-0.697547475;0.391968548;-1.779600631;0.075141343;0.999879841;immunoglobulin superfamily containing leucine-rich repeat;;;;;
ENSRNOG00000048927;LOC100361180;62.59698324;0.749728527;-0.415559797;0.293275341;-1.416961263;0.156494253;0.999879841;40S ribosomal protein S17-like;;;;;
ENSRNOG00000048929;Stk19;348.4116153;1.046664937;0.065799675;0.136327719;0.482658076;0.629338536;0.999879841;serine/threonine kinase 19;;;;;
ENSRNOG00000048933;Haus2;730.446141;0.922799919;-0.115910218;0.08692104;-1.333511633;0.182363961;0.999879841;HAUS augmin like complex subunit 2;;;;;
ENSRNOG00000048949;Elovl6;1385.214044;1.047700895;0.067226905;0.079878872;0.841610598;0.400005955;0.999879841;ELOVL fatty acid elongase 6;;;;;
ENSRNOG00000048961;Bhlhe41;2410.778558;0.93977903;-0.089606519;0.13411867;-0.668113689;0.504061024;0.999879841;basic helix-loop-helix family; member e41;;;;
ENSRNOG00000048967;C9h6orf141;1.458568396;0.891870669;-0.165093575;1.073288107;-0.153820372;0.877751371;0.999879841;similar to human chromosome 6 open reading frame 141;;;;;
ENSRNOG00000048969;Nom1;1558.680041;1.011998831;0.017207623;0.108487291;0.158614185;0.873972853;0.999879841;nucleolar protein with MIF4G domain 1;;;;;
ENSRNOG00000048978;Nphp3;214.5247033;1.091288243;0.126032212;0.166166564;0.758469148;0.448170176;0.999879841;nephrocystin 3;;;;;
ENSRNOG00000048980;Gng2;11641.28861;0.996051349;-0.005707976;0.116823501;-0.048859827;0.961031004;0.999879841;G protein subunit gamma 2;;;;;
ENSRNOG00000048981;Ahsa1;3400.928721;0.934097111;-0.098355551;0.09414107;-1.044767727;0.296130334;0.999879841;activator of Hsp90 ATPase activity 1;;;;;
ENSRNOG00000048989;Larp7;1691.01844;1.007043296;0.010125711;0.137571776;0.073603111;0.941326196;0.999879841;La ribonucleoprotein 7; transcriptional regulator;;;;
ENSRNOG00000048990;NA;451.9524995;0.993387918;-0.009570895;0.115916276;-0.082567311;0.934195594;0.999879841;NA;;;;;
ENSRNOG00000049019;Tmem170a;241.4953808;0.911457308;-0.133753013;0.116466496;-1.148424802;0.25079324;0.999879841;transmembrane protein 170A;;;;;
ENSRNOG00000049020;Tceal6;648.5843697;1.037279458;0.052804629;0.150258425;0.351425414;0.725269219;0.999879841;transcription elongation factor A like 6;;;;;
ENSRNOG00000049028;C5ar2;135.6114206;0.955039642;-0.066367477;0.17893355;-0.370905721;0.710707754;0.999879841;complement C5a receptor 2;;;;;
ENSRNOG00000049033;Racgap1;97.41178176;0.870934142;-0.199364466;0.179789951;-1.108874352;0.26748439;0.999879841;Rac GTPase-activating protein 1;;;;;
ENSRNOG00000049034;Ptrh1;113.5830725;1.034666671;0.049166063;0.213117475;0.230699349;0.817548379;0.999879841;peptidyl-tRNA hydrolase 1 homolog;;;;;
ENSRNOG00000049045;Hkdc1;43.00414958;0.965592169;-0.050514119;0.194296522;-0.25998468;0.794875591;0.999879841;hexokinase domain containing 1;;;;;
ENSRNOG00000049047;NA;45.43255002;0.940858155;-0.087950858;0.224058747;-0.392534811;0.694663096;0.999879841;NA;;;;;
ENSRNOG00000049052;Sgk3;538.6049013;0.925090682;-0.112333303;0.141948082;-0.791368934;0.428728733;0.999879841;serum/glucocorticoid regulated kinase family; member 3;;;;
ENSRNOG00000049054;Ntsr2;3370.845407;0.997145561;-0.004123974;0.164596906;-0.025054993;0.9800111;0.999879841;neurotensin receptor 2;;;;;
ENSRNOG00000049056;Ak1;3481.001478;0.936603256;-0.094490042;0.134276732;-0.703696317;0.481621914;0.999879841;adenylate kinase 1;;;;;
ENSRNOG00000049057;Znrf2;1695.922691;1.021135786;0.030174722;0.062870871;0.47994757;0.631264674;0.999879841;zinc and ring finger 2;;;;;
ENSRNOG00000049062;Trappc2b;551.8497838;0.888178815;-0.171077934;0.10943435;-1.563292823;0.117983736;0.999879841;trafficking protein particle complex 2B;;;;;
ENSRNOG00000049063;Slc16a9;96.35785148;0.708884627;-0.496377251;0.255398723;-1.9435385;0.051951128;0.999879841;solute carrier family 16; member 9;;;;
ENSRNOG00000049075;NA;1529.160298;1.019740059;0.028201443;0.111272313;0.25344528;0.799924141;0.999879841;NA;;;;;
ENSRNOG00000049076;Vwc2;459.8562683;1.158484568;0.212238826;0.139336223;1.52321357;0.127705282;0.999879841;von Willebrand factor C domain containing 2;;;;;
ENSRNOG00000049083;Nicn1;1.52711533;0.639134195;-0.645809219;1.081607879;-0.597082576;0.55045225;0.999879841;nicolin 1; tubulin polyglutamylase complex subunit;;;;
ENSRNOG00000049088;Ttc32;99.16630291;1.078302224;0.10876159;0.140666357;0.773188365;0.439410911;0.999879841;tetratricopeptide repeat domain 32;;;;;
ENSRNOG00000049099;NA;171.2238367;0.913365908;-0.130735153;0.159376169;-0.820292984;0.412049105;0.999879841;NA;;;;;
ENSRNOG00000049115;Ccr5;592.7414089;0.960876385;-0.057577252;0.168979927;-0.340734268;0.733303638;0.999879841;C-C motif chemokine receptor 5;;;;;
ENSRNOG00000049121;Bysl;648.113395;0.943001441;-0.08466812;0.089585875;-0.94510569;0.344604921;0.999879841;bystin-like;;;;;
ENSRNOG00000049127;Smap1;5202.537063;1.025709347;0.036621976;0.112552373;0.3253772;0.744895609;0.999879841;small ArfGAP 1;;;;;
ENSRNOG00000049128;Nktr;7225.321844;1.258095938;0.331241941;0.129848719;2.550983514;0.010741941;0.999879841;natural killer cell triggering receptor;;;;;
ENSRNOG00000049142;Hdgfl2;3154.866093;1.017645291;0.025234785;0.071191871;0.354461608;0.722992971;0.999879841;HDGF like 2;;;;;
ENSRNOG00000049150;Psma6-ps5;210.4975832;1.11696893;0.159589056;0.110123341;1.449184662;0.14728602;0.999879841;proteasome 20S subunit alpha 6; pseudogene 5;;;;
ENSRNOG00000049179;Pidd1;84.31323801;0.874148921;-0.194049014;0.200719255;-0.966768307;0.333659871;0.999879841;p53-induced death domain protein 1;;;;;
ENSRNOG00000049181;Sh2b1;2026.589536;0.972356825;-0.040442259;0.146075012;-0.276859532;0.781887967;0.999879841;SH2B adaptor protein 1;;;;;
ENSRNOG00000049187;RGD1563738;0.972707938;2.969462133;1.570201635;1.312663156;1.196195405;0.231620314;0.999879841;similar to Discs; large homolog 5 (Placenta and prostate DLG);;;;
ENSRNOG00000049203;Pex5;2206.719169;1.084545925;0.117091145;0.129621843;0.903328811;0.36635141;0.999879841;peroxisomal biogenesis factor 5;;;;;
ENSRNOG00000049208;Mpc1l-ps3;0.551652029;1.392000014;0.477159225;2.615482447;0.182436409;0.855240255;0.999879841;mitochondrial pyruvate carrier 1-like; pseudogene 3;;;;
ENSRNOG00000049213;Npy2r;23.69448905;1.115632427;0.157861774;0.499122667;0.316278511;0.751791121;0.999879841;neuropeptide Y receptor Y2;;;;;
ENSRNOG00000049215;Cbx2;68.23299887;0.957242144;-0.063044179;0.214029644;-0.294558165;0.768331424;0.999879841;chromobox 2;;;;;
ENSRNOG00000049219;Rnf187;10367.23927;0.949422929;-0.074877203;0.134762056;-0.555625262;0.578467059;0.999879841;ring finger protein 187;;;;;
ENSRNOG00000049221;Kdm4b;2943.907263;1.053759568;0.07554573;0.146220631;0.516655753;0.605396489;0.999879841;lysine demethylase 4B;;;;;
ENSRNOG00000049223;Vipas39;2350.098338;1.00486111;0.006996108;0.051521703;0.135789541;0.891987659;0.999879841;VPS33B interacting protein; apical-basolateral polarity regulator; spe-39 homolog;;;
ENSRNOG00000049229;Pomp;1919.807211;0.890574395;-0.167191962;0.108474908;-1.541296175;0.123244719;0.999879841;proteasome maturation protein;;;;;
ENSRNOG00000049232;Tcf7l2;590.1448426;0.981857646;-0.026414223;0.16797215;-0.157253588;0.875044997;0.999879841;transcription factor 7 like 2;;;;;
ENSRNOG00000049235;Arl16;753.5351423;0.912610777;-0.131928405;0.091914005;-1.435346049;0.151188512;0.999879841;ADP-ribosylation factor like GTPase 16;;;;;
ENSRNOG00000049236;Myh9;4789.90676;1.028561807;0.04062849;0.120251877;0.337861585;0.735467498;0.999879841;myosin; heavy chain 9;;;;
ENSRNOG00000049244;Sepsecs;961.5606511;1.022620315;0.032270591;0.081423289;0.396331221;0.691860698;0.999879841;Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase;;;;;
ENSRNOG00000049259;LOC102549842;685.3727556;0.94830407;-0.076578366;0.133961304;-0.571645422;0.567562217;0.999879841;zinc finger protein 91-like;;;;;
ENSRNOG00000049269;NA;1104.278125;0.86078626;-0.216273045;0.196338142;-1.101533522;0.270664523;0.999879841;NA;;;;;
ENSRNOG00000049271;Rad51ap2;16.15889767;1.429631821;0.515643652;0.341759182;1.508792386;0.131351847;0.999879841;RAD51 associated protein 2;;;;;
ENSRNOG00000049277;Syne4;68.53145479;1.11728741;0.160000351;0.246297447;0.64962245;0.515936128;0.999879841;spectrin repeat containing nuclear envelope family member 4;;;;;
ENSRNOG00000049281;Gba1;7339.823404;0.940275354;-0.088844791;0.103310305;-0.859979952;0.389800094;0.999879841;glucosylceramidase beta 1;;;;;
ENSRNOG00000049282;Oas2;16.60905168;1.128027977;0.173802849;0.362497841;0.479458991;0.631612135;0.999879841;2'-5' oligoadenylate synthetase 2;;;;;
ENSRNOG00000049289;Robo4;209.9420543;1.229587174;0.298174021;0.342204308;0.871333335;0.383572174;0.999879841;roundabout guidance receptor 4;;;;;
ENSRNOG00000049302;Chd9;6285.036623;1.173376504;0.230666009;0.103684384;2.224693832;0.026101799;0.999879841;chromodomain helicase DNA binding protein 9;;;;;
ENSRNOG00000049326;Tmem234;515.8218112;1.067151952;0.093765616;0.113636772;0.825134454;0.409295261;0.999879841;transmembrane protein 234;;;;;
ENSRNOG00000049330;Mrpl30;930.9154516;1.022169271;0.031634126;0.113700989;0.278222085;0.780841883;0.999879841;mitochondrial ribosomal protein L30;;;;;
ENSRNOG00000049331;RGD1559588;18.60432833;0.522012077;-0.937844912;0.347120484;-2.701784986;0.006896835;0.999879841;similar to cell surface receptor FDFACT;;;;;
ENSRNOG00000049334;Atp2c2;4.575644724;1.389456643;0.474520817;0.818769425;0.57955366;0.562215651;0.999879841;ATPase secretory pathway Ca2+ transporting 2;;;;;
ENSRNOG00000049335;Sult6b1;9.943695658;0.594318448;-0.75069193;0.47599602;-1.577097073;0.114773191;0.999879841;sulfotransferase family 6B member 1;;;;;
ENSRNOG00000049336;Lime1;595.1230855;1.184833582;0.244684437;0.268557792;0.911105335;0.362239876;0.999879841;Lck interacting transmembrane adaptor 1;;;;;
ENSRNOG00000049349;Tafa5;4082.557053;0.993566598;-0.009311422;0.102301516;-0.09101939;0.927477184;0.999879841;TAFA chemokine like family member 5;;;;;
ENSRNOG00000049351;Nat8l;7120.666805;0.830982984;-0.26710916;0.200282942;-1.33365906;0.182315618;0.999879841;N-acetyltransferase 8-like;;;;;
ENSRNOG00000049355;Arxes2;113.6711842;1.08462469;0.117195917;0.196582129;0.596167704;0.551063199;0.999879841;adipocyte-related X-chromosome expressed sequence 2;;;;;
ENSRNOG00000049361;Gas7;41051.42144;0.983844983;-0.023497076;0.100447362;-0.233924276;0.815043767;0.999879841;growth arrest specific 7;;;;;
ENSRNOG00000049378;Dennd5b;4252.7897;1.0163298;0.023368634;0.087963516;0.265662803;0.790498913;0.999879841;DENN domain containing 5B;;;;;
ENSRNOG00000049382;NA;1.617273039;0.433982455;-1.204291377;1.110917197;-1.084051431;0.278341996;0.999879841;NA;;;;;
ENSRNOG00000049385;Adamtsl4;37.7908831;0.65355639;-0.613616376;0.384375354;-1.596398859;0.110399771;0.999879841;ADAMTS-like 4;;;;;
ENSRNOG00000049388;Prr32;6.524085066;0.75509449;-0.405270904;0.623463684;-0.650031292;0.515672009;0.999879841;proline rich 32;;;;;
ENSRNOG00000049402;Nbl1;2789.286256;0.840204433;-0.251187697;0.216687213;-1.159217905;0.246367375;0.999879841;NBL1; DAN family BMP antagonist;;;;
ENSRNOG00000049407;Shisa8;31.94103878;0.967249316;-0.048040292;0.322758617;-0.148842786;0.881677688;0.999879841;shisa family member 8;;;;;
ENSRNOG00000049410;Chrm3;4718.123873;1.011754659;0.016859493;0.119502116;0.141081123;0.887805856;0.999879841;cholinergic receptor; muscarinic 3;;;;
ENSRNOG00000049426;Mmab;479.4650715;1.043541715;0.061488273;0.101792347;0.604055949;0.545806445;0.999879841;metabolism of cobalamin associated B;;;;;
ENSRNOG00000049430;Mpv17;759.6395934;1.000643937;0.000928706;0.114313253;0.008124222;0.99351788;0.999879841;mitochondrial inner membrane protein MPV17;;;;;
ENSRNOG00000049437;Gpc1;2600.41886;0.951571762;-0.071615635;0.169007591;-0.423742118;0.671753895;0.999879841;glypican 1;;;;;
ENSRNOG00000049442;NA;498.3822148;0.88958589;-0.168794189;0.212401765;-0.794692969;0.426792124;0.999879841;NA;;;;;
ENSRNOG00000049443;Vom2r77;4.254478902;0.470763553;-1.086925466;0.723290226;-1.502751492;0.132903139;0.999879841;vomeronasal 2 receptor;77;;;;
ENSRNOG00000049446;LOC100366030;1183.847838;1.090476821;0.124959105;0.147965565;0.844514772;0.398381812;0.999879841;rCG37858-like;;;;;
ENSRNOG00000049452;Nebl;3096.909898;1.085042638;0.117751736;0.135699886;0.86773644;0.385538632;0.999879841;nebulette;;;;;
ENSRNOG00000049456;Slc35f3;2772.558757;1.324216129;0.405138607;0.166934803;2.426927154;0.015227313;0.999879841;solute carrier family 35; member F3;;;;
ENSRNOG00000049469;NA;1.38817532;0.445077673;-1.167870964;1.415979366;-0.824779649;0.409496703;0.999879841;NA;;;;;
ENSRNOG00000049471;Steap3;380.4774298;0.923587495;-0.114679454;0.189580853;-0.604910531;0.545238445;0.999879841;STEAP3 metalloreductase;;;;;
ENSRNOG00000049484;Atp9a;18174.99865;0.934996064;-0.096967803;0.11503943;-0.842909274;0.399279187;0.999879841;ATPase phospholipid transporting 9A (putative);;;;;
ENSRNOG00000049489;Rad54l2;1256.909154;1.0249543;0.035559585;0.070750721;0.502603859;0.615242816;0.999879841;RAD54 like 2;;;;;
ENSRNOG00000049491;RT1-DMb;314.128865;0.851157772;-0.232501518;0.156356223;-1.486998812;0.137015125;0.999879841;RT1 class II; locus DMb;;;;
ENSRNOG00000049495;Krt71;39.99370914;1.872459067;0.904934181;0.614642521;1.472293488;0.140941641;0.999879841;keratin 71;;;;;
ENSRNOG00000049497;Eif6;1333.570006;0.933621589;-0.099090173;0.089187561;-1.111031309;0.266554873;0.999879841;eukaryotic translation initiation factor 6;;;;;
ENSRNOG00000049498;Nat1;210.5746812;0.878892489;-0.186241398;0.141651402;-1.314786829;0.188581555;0.999879841;N-acetyltransferase 1;;;;;
ENSRNOG00000049503;LOC120093071;0.661739857;5.770497133;2.528695614;2.360170384;1.07140384;0.283987887;0.999879841;uncharacterized LOC120093071;;;;;
ENSRNOG00000049505;Nup43;199.7296827;0.88217404;-0.180864789;0.12355347;-1.463858438;0.143232631;0.999879841;nucleoporin 43;;;;;
ENSRNOG00000049507;Septin10;443.518176;0.953242893;-0.069084226;0.141403358;-0.488561421;0.625152231;0.999879841;septin 10;;;;;
ENSRNOG00000049511;Safb2;5208.034715;1.196366032;0.258658854;0.105805453;2.444664672;0.014498688;0.999879841;scaffold attachment factor B2;;;;;
ENSRNOG00000049517;Tnfaip3;511.4636475;0.867880285;-0.204432043;0.150172711;-1.361312863;0.17341484;0.999879841;TNF alpha induced protein 3;;;;;
ENSRNOG00000049527;NA;683.1341393;0.974018666;-0.037978674;0.103458603;-0.367090538;0.713551485;0.999879841;NA;;;;;
ENSRNOG00000049530;NA;0.622971141;0.365999488;-1.450086464;2.96020838;-0.48985959;0.62423326;0.999879841;NA;;;;;
ENSRNOG00000049531;Usp19;3713.858926;1.002566129;0.003697399;0.143722628;0.025725936;0.979475937;0.999879841;ubiquitin specific peptidase 19;;;;;
ENSRNOG00000049537;Kiaa0040;120.7597414;0.881663866;-0.181699361;0.199251418;-0.911909999;0.361816097;0.999879841;KIAA0040 ortholog;;;;;
ENSRNOG00000049560;Glul;57191.80387;0.844895905;-0.24315449;0.169987877;-1.430422539;0.152595783;0.999879841;glutamate-ammonia ligase;;;;;
ENSRNOG00000049579;LOC102546596;102.7869678;0.733305307;-0.447514114;0.34948562;-1.280493638;0.200371581;0.999879841;pre-mRNA-splicing factor CWC22 homolog;;;;;
ENSRNOG00000049580;Gpr6;24.73753979;0.552383377;-0.856258191;0.34003658;-2.518135518;0.011797792;0.999879841;G protein-coupled receptor 6;;;;;
ENSRNOG00000049583;LOC691308;11.7274929;1.240958807;0.311455227;0.468838278;0.66431271;0.506490188;0.999879841;T cell receptor alpha variable 5-like;;;;;
ENSRNOG00000049588;Pate-f;1.881626245;1.589197743;0.66829865;0.9508143;0.702869792;0.482136898;0.999879841;prostate and testis expressed protein F;;;;;
ENSRNOG00000049596;Cfap58;7.169548929;1.111620886;0.152664846;0.59922134;0.254772045;0.798899168;0.999879841;cilia and flagella associated protein 58;;;;;
ENSRNOG00000049604;Mvk;622.9853923;0.954529172;-0.067138806;0.161891113;-0.41471582;0.67834995;0.999879841;mevalonate kinase;;;;;
ENSRNOG00000049605;Zfp296;15.0900162;0.997750228;-0.003249392;0.368292386;-0.00882286;0.992960467;0.999879841;zinc finger protein 296;;;;;
ENSRNOG00000049614;Itih5;1635.391148;0.953516857;-0.068669651;0.14419907;-0.476214243;0.633921753;0.999879841;inter-alpha-trypsin inhibitor heavy chain 5;;;;;
ENSRNOG00000049615;Fam228b;515.2330938;1.274532202;0.349967825;0.169121797;2.069324188;0.038515675;0.999879841;family with sequence similarity 228; member B;;;;
ENSRNOG00000049629;Reep2;4008.021167;1.011144;0.01598847;0.073453448;0.217668062;0.827687749;0.999879841;receptor accessory protein 2;;;;;
